FileName,GUID,FileName Path,FileName Version,Created DateTime,Updated DateTime,Created By,Updated By,RawOCR
ld @ ) Ww 6 4A oof
Save Cancel Action Task Not Required Edit Task Labels Common Variables Help
Notification Notification Form ~
Commit Settings Help
Edit settings for All Reviewers |¥|
Delivery type @ Email O User preference © None
cc EB
Bcc EB
From EB
Importance Normal|V]
Subject Review No Longer Required &
Attachments [1] Include list item attachments
% Add attachment
Rich Text [V] Insert Reference *
A task regarding this item no longer requires you to review: A
Context Item Display Name
(Click here to view the workflow status
v

See above Ribbon Option: Task Notification above for field descriptions.

Custom review forms

A custom task form can be used to respond to an approval task. Please download the Nintex
Workflow SDK from http://www.nintex.com for more information.

1.73 Retrieve data

© 2015 Nintex Global Ltd. All rights reserved. Nintex Confidential
This workflow action can be used to retrieve data which has been stored using the Store data
workflow action. Using both the Store data and Retrieve data workflow actions, it is possible to
pass data between workflow instances.

To use the workflow action:
e Locate the action in Workflow Actions Toolbox (located on the left hand-side);
o Click on the Category listings to reveal the actions; OR
o Search for the action using a keyword.
e Select the action, drag it onto the design canvas and drop it onto a design pearl.

Alternatively

e Left-clicking the pearl, mouse-over Insert Action and then the Categories to reveal the
actions, click the required action from the list.

To change the settings used by the action:
e On the action’s title click the down arrow to activate a drop-down
e Select Configure; OR

e Double-click the action's icon.

For more information on the other options in the drop-down, please refer to the Getting started
with the Nintex Workflow designer, ““

Configure Action - Retrieve data

Hdawi2z¢ & @

Save Cancel Action Labels Common Variables Help

Commit Settings Variables Help

Workflow instance to retrieve

. Current workflow
from

[<

Item to retrieve * B

Retrieve to *

KS

Options within this action
Workflow instance to retrieve from
The instance ID of the workflow to retrieve data from. Select either:
e Current Workflow: This will retrieve the information from the current workflow.
e A workflow variable: Use this to specify a specific workflow instance ID that is set in a
